iter	MAPE	RMSE
3581	0.04225460586	187274.9827
3582	0.04223809255	187268.7329
3583	0.04223866179	187264.9973
3584	0.04222393111	187262.7611
3585	0.04221431006	187258.335
3586	0.04221116727	187255.6531
3587	0.04220554228	187248.6866
3588	0.0422000084	187242.1666
3589	0.04219378009	187237.408
3590	0.04219440126	187137.6029
3591	0.04219249223	187133.6512
3592	0.04219080401	187130.6035
3593	0.04219108705	187129.965
3594	0.04216558272	187123.0064
3595	0.04216149145	187116.4143
3596	0.04215652483	187112.0745
3597	0.04215331332	187104.0641
3598	0.04215015746	187085.4718
3599	0.04214821728	187075.7741
3600	0.04214406264	187068.4077
3601	0.04214351795	187057.2699
3602	0.04214183514	187050.8981
3603	0.04214567758	187045.0972
3604	0.04214344979	187043.6746
3605	0.04213876347	187005.4723
3606	0.04213670492	186997.6057
3607	0.0421321903	186993.4011
3608	0.04212990101	186990.1837
3609	0.04212026443	186982.3454
3610	0.04210912838	186977.1379
3611	0.0421055239	186974.5563
3612	0.04209943884	186967.3957
3613	0.04209615264	186959.6003
3614	0.04209082334	186945.1937
3615	0.04208469381	186942.5516
3616	0.04206922369	186924.4719
3617	0.04206713	186919.4153
3618	0.04206509729	186911.3351
3619	0.04206071704	186905.355
3620	0.04206012809	186894.3263
3621	0.04205633154	186887.7728
3622	0.04205389719	186885.8577
3623	0.04205527494	186881.163
3624	0.04205528306	186872.1129
3625	0.04204767042	186864.1181
3626	0.04204642525	186859.8844
3627	0.04204397226	186850.2507
3628	0.04204058325	186847.5601
3629	0.04203684038	186824.5844
3630	0.04202607105	186822.2865
3631	0.04201961424	186817.5097
3632	0.04201714283	186812.4598
3633	0.04201811042	186806.9568
3634	0.0420180004	186769.443
3635	0.04201826362	186766.8084
3636	0.04201805805	186751.9173
3637	0.04200342826	186747.2441
3638	0.04199328477	186744.3803
3639	0.04199090205	186739.3619
3640	0.04198693945	186736.3566
3641	0.041982427	186731.2812
3642	0.04196308634	186725.4761
3643	0.0419544459	186720.4511
3644	0.04194898324	186715.2991
3645	0.04194995096	186701.2323
3646	0.04195171836	186697.3452
3647	0.04195014317	186686.9073
3648	0.04194815951	186683.8941
3649	0.0419483936	186680.435
3650	0.04193766106	186666.2669
3651	0.04193982398	186664.0884
3652	0.04193226798	186661.1195
3653	0.04192326824	186657.549
3654	0.04192171379	186647.5866
3655	0.04192153908	186644.4491
3656	0.04192028991	186613.9482
3657	0.04191176926	186611.4374
3658	0.0419133331	186610.4327
3659	0.04191453461	186608.8528
3660	0.04191195625	186606.7696
3661	0.04191241173	186604.3926
3662	0.04190708447	186601.2158
3663	0.04190681675	186599.8734
3664	0.04189612879	186593.4891
3665	0.04188702105	186581.8554
3666	0.04187860827	186580.058
3667	0.04188007299	186572.0096
3668	0.04188310196	186562.5428
3669	0.04188175139	186559.5585
3670	0.04187362854	186543.5669
3671	0.04187429495	186537.1978
3672	0.04187115781	186527.2527
3673	0.04186472501	186521.2904
3674	0.04185847655	186482.6837
3675	0.04185439581	186471.8008
3676	0.04184999509	186467.838
3677	0.04184352557	186448.7878
3678	0.04184330939	186443.8191
3679	0.0418441731	186438.3684
3680	0.0418411722	186406.2307
3681	0.04183604971	186401.5388
3682	0.04183653454	186400.3165
3683	0.0418381022	186386.664
3684	0.04183744279	186359.5782
3685	0.04183412287	186355.6971
3686	0.04183081263	186352.4704
3687	0.04182008987	186345.7334
3688	0.04181689451	186341.0079
3689	0.04181749536	186331.3784
3690	0.04182131767	186327.7589
3691	0.04180271692	186325.7561
3692	0.04180516003	186321.2563
3693	0.04180569483	186317.5397
3694	0.04180184134	186313.9856
3695	0.04179221003	186301.1524
3696	0.04179155574	186281.5254
3697	0.04179794885	186278.5012
3698	0.04179699513	186263.4318
3699	0.04179504893	186212.9499
3700	0.04179552339	186206.2044
3701	0.04178805738	186203.7768
3702	0.04178175792	186200.9811
3703	0.04177486477	186193.1143
3704	0.04177288515	186187.9631
3705	0.04177208587	186184.3021
3706	0.04176768735	186177.8982
3707	0.04176020495	186142.6252
3708	0.04174745453	186137.347
3709	0.04173093783	186129.681
3710	0.04172559482	186095.5918
3711	0.04172237223	186091.8735
3712	0.04171227604	186087.2046
3713	0.04171401843	186056.9785
3714	0.04171047057	186050.9381
3715	0.04171110385	186047.2522
3716	0.04170204578	186044.6252
3717	0.0417021578	186043.4839
3718	0.0417032953	186040.6536
3719	0.04169523873	186036.826
3720	0.04169112843	186032.92
3721	0.04167626779	186030.1325
3722	0.04167683329	186011.6949
3723	0.04167663539	186009.0149
3724	0.04168108488	186006.6762
3725	0.04167720143	186004.0434
3726	0.04167324885	185999.3285
3727	0.04167080584	185998.0082
3728	0.0416559255	185992.3872
3729	0.04164637402	185988.9208
3730	0.04164242768	185982.219
3731	0.04164306183	185979.8707
3732	0.04163377764	185977.4682
3733	0.04162593492	185973.6093
3734	0.04162386384	185970.2314
3735	0.04162303951	185959.9428
3736	0.0416208734	185952.7637
3737	0.04159950447	185950.0442
3738	0.04159321101	185937.9941
3739	0.04158656431	185930.8045
3740	0.04157741371	185923.4855
3741	0.04156884995	185915.9642
3742	0.04156682641	185913.3559
3743	0.04155690349	185904.7708
3744	0.04154995437	185892.4271
3745	0.04155053827	185886.3321
3746	0.04154471994	185880.1917
3747	0.04153600181	185869.6871
3748	0.04153360385	185863.4895
3749	0.04153521899	185860.4183
3750	0.041521516	185855.1467
3751	0.04150881734	185852.3951
3752	0.04150318384	185835.8114
3753	0.04148419134	185831.1607
3754	0.04148093356	185827.3094
3755	0.04148296623	185823.7115
3756	0.04147393837	185821.2169
3757	0.04146601972	185818.4865
3758	0.04146043365	185800.5739
3759	0.04145708457	185796.0354
3760	0.04145534575	185790.6541
3761	0.04145999181	185787.4238
3762	0.04145734693	185785.3949
3763	0.04145655552	185779.0479
3764	0.04145565308	185773.2751
3765	0.0414529694	185771.2782
3766	0.04145104144	185768.7013
3767	0.04144917288	185763.3222
3768	0.04144810639	185759.3498
3769	0.04143932688	185754.2926
3770	0.04143747154	185750.1852
3771	0.04143607226	185748.3334
3772	0.04142706251	185742.2792
3773	0.04142683659	185681.1526
3774	0.04142457368	185679.0626
3775	0.04141779637	185674.2936
3776	0.04142264311	185670.1348
3777	0.0414206816	185658.5052
3778	0.04142149798	185656.5138
3779	0.04142145122	185641.9383
3780	0.04141605427	185633.3088
3781	0.04141603624	185628.2011
3782	0.04141419036	185624.9667
3783	0.04140725071	185621.0415
3784	0.04140264499	185597.4096
3785	0.04140066598	185587.0914
3786	0.04139502292	185584.092
3787	0.04139158966	185580.7856
3788	0.04139017162	185577.3167
3789	0.04138470184	185571.6681
3790	0.04138156504	185553.462
3791	0.04137997097	185550.5424
3792	0.04137904059	185541.2973
3793	0.04137454677	185534.8655
3794	0.04137558071	185533.3883
3795	0.04137552157	185529.4862
3796	0.0413751829	185525.0005
3797	0.04137746334	185520.418
3798	0.04137691609	185517.5166
3799	0.04137632276	185515.5739
3800	0.04137373303	185510.1971
3801	0.04136445489	185508.4797
3802	0.04136207178	185496.4864
3803	0.04135056639	185491.7648
3804	0.04134650187	185485.6685
3805	0.04134544436	185482.3742
3806	0.04134801701	185472.4428
3807	0.04133080605	185467.6342
3808	0.04133322521	185451.3743
3809	0.04133513595	185447.4233
3810	0.04132789914	185441.506
3811	0.04132595453	185438.009
3812	0.04132500712	185420.4829
3813	0.04131700991	185415.1996
3814	0.04131495273	185412.7674
3815	0.04131538445	185389.9645
3816	0.04131331963	185360.935
3817	0.04131066686	185357.0855
3818	0.04131013158	185350.8868
3819	0.04130846094	185345.2179
3820	0.04131025781	185341.4717
3821	0.04130007391	185336.0532
3822	0.04129257549	185332.4146
3823	0.0412902335	185323.421
3824	0.04128496866	185320.0493
3825	0.04128769169	185317.509
3826	0.04128471246	185315.9694
3827	0.0412705056	185311.0237
3828	0.04126802426	185304.2322
3829	0.04127136291	185299.3757
3830	0.04126816811	185295.6891
3831	0.04126135807	185293.1253
3832	0.04126195436	185287.5718
3833	0.04126190671	185284.3366
3834	0.04126337195	185278.5117
3835	0.04125909084	185275.2987
3836	0.04125676882	185273.7937
3837	0.04125507704	185271.2165
3838	0.04124997827	185269.4283
3839	0.04124794375	185257.7845
3840	0.04123955783	185252.0276
3841	0.04123023562	185247.7883
3842	0.0412266467	185240.9873
3843	0.0412231042	185234.6322
3844	0.0412203401	185228.4162
3845	0.04121778222	185226.8792
3846	0.04121623281	185222.9514
3847	0.04121658615	185218.1587
3848	0.04121690113	185213.3021
3849	0.04121407883	185207.4946
3850	0.04121685104	185205.9861
3851	0.04121501555	185198.9148
3852	0.04120516268	185193.3404
3853	0.04119993363	185185.8932
3854	0.04120071077	185182.8449
3855	0.04119263905	185179.651
3856	0.04118967957	185175.9699
3857	0.04118964625	185172.351
3858	0.04118854165	185170.2914
3859	0.04117278789	185166.9124
3860	0.04117000733	185164.9524
3861	0.04116961849	185152.9517
3862	0.04116007847	185145.4949
3863	0.04115531344	185143.6617
3864	0.04114482912	185139.4103
3865	0.04112550469	185135.2547
3866	0.04112225969	185132.4294
3867	0.04112284301	185124.1657
3868	0.04110958494	185121.9278
3869	0.04110673877	185118.3035
3870	0.04110192936	185115.8769
3871	0.04109446689	185112.7031
3872	0.04109356226	185049.42
3873	0.04109539516	185018.625
3874	0.04109159802	185016.8969
3875	0.04108867805	185009.5198
3876	0.04108739279	185005.1751
3877	0.04108048868	185002.8441
3878	0.04107743796	184999.6355
3879	0.04105598565	184993.529
3880	0.04105764826	184989.5226
3881	0.04105551454	184986.9216
3882	0.04104991213	184981.277
3883	0.04104671191	184974.4832
3884	0.04104242664	184970.7079
3885	0.04103842951	184967.9638
3886	0.04103195919	184966.7382
3887	0.04102566494	184958.25
3888	0.04102989197	184955.9878
3889	0.04102983582	184949.6209
3890	0.04102752636	184944.8032
3891	0.04102204707	184939.3814
3892	0.04102283999	184930.8018
3893	0.04102200119	184929.6514
3894	0.04102036886	184897.5385
3895	0.04102536182	184891.293
3896	0.04101945801	184886.16
3897	0.04101256816	184882.9968
3898	0.04100484365	184869.1631
3899	0.04100621686	184861.7809
3900	0.04100467853	184858.1668
3901	0.04100422057	184853.9789
3902	0.04099155791	184848.8379
3903	0.04099102794	184834.509
3904	0.04098347737	184833.0123
3905	0.04097890022	184827.9178
3906	0.04097327616	184827.2743
3907	0.04095911874	184811.2385
3908	0.04093590807	184807.1306
3909	0.04092023361	184802.2401
3910	0.04091646406	184798.0513
3911	0.04091266612	184796.1915
3912	0.04090656562	184793.7958
3913	0.04088959523	184777.8171
3914	0.04088987302	184776.236
3915	0.04088939473	184774.1663
3916	0.04088130559	184768.745
3917	0.04086923614	184765.7754
3918	0.04086452586	184762.8364
3919	0.04086662123	184761.2902
3920	0.04086443549	184756.7588
3921	0.04086407541	184747.0157
3922	0.04086181693	184742.8788
3923	0.04086195633	184735.6113
3924	0.04085717173	184730.357
3925	0.04085504172	184672.0204
3926	0.04085025158	184668.8131
3927	0.04084610756	184663.6529
3928	0.04083941823	184662.3312
3929	0.04083373842	184655.3587
3930	0.04082576415	184652.2246
3931	0.04082105262	184649.7561
3932	0.04081817563	184646.6274
3933	0.0408169207	184642.3397
3934	0.04081773828	184638.7282
3935	0.04081203643	184613.4712
3936	0.04080932712	184609.5632
3937	0.04079755299	184603.8371
3938	0.0407933945	184601.1973
3939	0.04079502448	184582.4004
3940	0.04078694003	184579.7875
3941	0.04078925229	184573.0383
3942	0.04078877444	184570.1158
3943	0.04078333322	184564.3501
3944	0.04077929065	184560.6908
3945	0.04077598221	184556.1955
3946	0.04077298375	184538.2979
3947	0.04076641782	184523.553
3948	0.04076556492	184511.7264
3949	0.04075897538	184506.4256
3950	0.0407452262	184502.885
3951	0.04072309556	184498.569
3952	0.04071663341	184492.8283
3953	0.04072519383	184483.2523
3954	0.04071945115	184478.6903
3955	0.04071595686	184471.3236
3956	0.04069928475	184465.7838
3957	0.04069373152	184458.9481
3958	0.04068779879	184453.4027
3959	0.04067923794	184449.0562
3960	0.04067389925	184426.3589
3961	0.04065874032	184420.6121
3962	0.04065610738	184406.2939
3963	0.04065939132	184403.8507
3964	0.04065981418	184393.4952
3965	0.04065915203	184388.4697
3966	0.04065897349	184380.4064
3967	0.04065759493	184375.1655
3968	0.04066035909	184373.1676
3969	0.0406590118	184365.9202
3970	0.040655063	184358.2752
3971	0.04065233537	184348.6308
3972	0.04065196468	184311.2819
3973	0.04064085405	184293.347
3974	0.04064084836	184280.7947
3975	0.04062896751	184276.0794
3976	0.04062814669	184274.1413
3977	0.04061992185	184269.2436
3978	0.04062061183	184249.8613
3979	0.04062225552	184240.425
3980	0.04061323647	184237.1767
3981	0.04061304205	184220.1536
3982	0.04061015678	184216.8473
3983	0.04060919679	184215.3272
3984	0.04061013175	184207.2599
3985	0.04060601047	184192.6899
3986	0.04060731365	184185.3169
3987	0.04060748995	184183.9018
3988	0.04060296143	184177.5334
3989	0.04060222462	184165.9331
3990	0.04059852802	184160.4075
3991	0.04060657827	184158.002
3992	0.04060440276	184155.9297
3993	0.04060757222	184145.621
3994	0.04061118356	184143.4027
3995	0.04060564658	184133.8764
3996	0.04059531023	184124.7732
3997	0.04059105095	184104.5988
3998	0.04058690414	184100.9595
3999	0.04058534021	184099.4915
4000	0.04058374444	184096.3265
4001	0.04056148999	184093.5628
4002	0.04054721013	184090.3652
4003	0.04054601896	184087.8465
4004	0.04054027987	184085.8938
4005	0.04054223357	184080.9145
4006	0.04053959242	184065.4389
4007	0.0405313696	184061.6624
4008	0.04052557113	184055.2397
4009	0.0405229556	184024.283
4010	0.04052049887	184020.4248
4011	0.0405201926	184000.3094
4012	0.04052033107	183999.2515
4013	0.04050998167	183992.6219
4014	0.04050808674	183981.5443
4015	0.04050777777	183970.0675
4016	0.04050710064	183968.4298
4017	0.04049603973	183963.9635
4018	0.04047526724	183961.8882
4019	0.04047204963	183960.7256
4020	0.04047081164	183948.7128
4021	0.04047544351	183939.3238
4022	0.04046451442	183930.0178
4023	0.04046244153	183927.0051
4024	0.04044161109	183916.021
4025	0.04044514713	183909.5411
4026	0.04044085464	183904.4028
4027	0.04044183766	183897.2268
4028	0.04043502243	183880.9748
4029	0.04042970615	183871.823
4030	0.04043019929	183863.7286
4031	0.04042646432	183829.4621
4032	0.04042261947	183825.183
4033	0.04041715037	183822.4688
4034	0.04041454827	183818.5511
4035	0.04041530038	183813.6059
4036	0.04041009672	183805.2889
4037	0.04039558228	183800.6333
4038	0.04040171468	183787.2292
4039	0.0404039364	183776.0616
4040	0.04039992881	183769.8966
4041	0.04039713277	183766.7805
4042	0.0403894082	183763.0536
4043	0.04038441348	183759.828
4044	0.04037712228	183757.0424
4045	0.04037478572	183744.1813
4046	0.04037079362	183740.1877
4047	0.04036540558	183735.7405
4048	0.04033647299	183731.3495
4049	0.04032993984	183728.7226
4050	0.04033273604	183722.1847
4051	0.04032468415	183720.0673
4052	0.04031500218	183706.8264
4053	0.04031468771	183703.5403
4054	0.04031090837	183700.5935
4055	0.04030400478	183697.9417
4056	0.0403052029	183682.3235
4057	0.04029861712	183678.2633
4058	0.04029277295	183671.3438
4059	0.04029317365	183668.8191
4060	0.04029698165	183665.3008
4061	0.04029660431	183663.6537
4062	0.04029593613	183650.2717
4063	0.04028918328	183643.5311
4064	0.04027712926	183640.7243
4065	0.04027000642	183638.7617
4066	0.04027135284	183634.9667
4067	0.04027021382	183627.3731
4068	0.04026283801	183610.8569
4069	0.04025481566	183605.122
4070	0.04025428511	183589.5941
4071	0.04025085692	183581.2088
4072	0.0402513935	183572.9821
4073	0.04024642025	183569.8574
4074	0.04024843549	183563.7026
4075	0.04024715714	183540.8354
4076	0.04024816888	183538.1703
4077	0.04024649421	183528.3127
4078	0.04023479972	183521.7283
4079	0.04022637521	183516.3721
4080	0.04022613665	183506.9891
4081	0.04022495235	183501.6178
4082	0.04022478323	183303.6214
4083	0.04022585212	183300.5475
4084	0.0402270641	183292.4431
4085	0.04022398242	183289.732
4086	0.0402224844	183286.6208
4087	0.04021883429	183278.8193
4088	0.04021709147	183272.5169
4089	0.0402144072	183250.4258
4090	0.04020998805	183246.7675
4091	0.04020771522	183241.5167
4092	0.04020803872	183237.3679
4093	0.04020533016	183231.0465
4094	0.04019775237	183224.238
4095	0.04019385767	183221.6798
4096	0.04019207086	183217.1943
4097	0.04019467799	183210.7915
4098	0.0401915271	183206.7948
4099	0.0401898849	183201.9152
4100	0.04018891227	183184.4933
4101	0.04017543505	183173.1751
4102	0.04017656478	183165.8983
4103	0.04017480961	183160.5433
4104	0.0401718657	183154.5226
4105	0.04016583127	183152.587
4106	0.04016306691	183151.4922
4107	0.04015914322	183146.8152
4108	0.04015722635	183143.3265
4109	0.04015562729	183140.3901
4110	0.04014667526	183138.262
4111	0.04014407843	183131.6808
4112	0.0401420237	183125.5159
4113	0.04014159734	183120.9542
4114	0.04013986251	183117.906
4115	0.04013869071	183113.2776
4116	0.04013820642	183109.6743
4117	0.04013121322	183103.5247
4118	0.04013191368	183096.185
4119	0.04013172869	183091.6995
4120	0.04013170835	183087.1566
4121	0.04012520404	183076.1779
4122	0.04012282046	183071.9284
4123	0.04011886426	183066.8277
4124	0.04011461442	183063.7368
4125	0.04011266365	183043.9716
4126	0.04010581602	183036.9142
4127	0.04010084115	183030.7405
4128	0.04009520433	183026.8471
4129	0.04009623773	183023.7889
4130	0.0400948224	183020.4655
4131	0.04008769005	183017.8836
4132	0.04007854521	183014.1577
4133	0.04008240016	183009.7249
4134	0.040076543	183003.2787
4135	0.04006638863	183000.4462
4136	0.04006492512	182989.4584
4137	0.04006622853	182971.4301
4138	0.0400676663	182965.6241
4139	0.04005917681	182957.3652
4140	0.04005409401	182954.5031
4141	0.04005404905	182949.7907
4142	0.04005411875	182946.3356
4143	0.04004173097	182942.3535
4144	0.0400374875	182932.5143
4145	0.04003481064	182923.3584
4146	0.04002974419	182917.8994
4147	0.04002713057	182914.4461
4148	0.04001234236	182908.5919
4149	0.04001607692	182893.1247
4150	0.04001577795	182890.9414
4151	0.04001081973	182887.5857
4152	0.04000638213	182885.7664
4153	0.04000890047	182882.7029
4154	0.04000868415	182878.96
4155	0.03999055948	182877.5386
4156	0.03999036237	182876.2188
4157	0.03997954692	182873.3604
4158	0.03998104321	182871.9018
4159	0.03998233929	182869.3218
4160	0.03997615069	182866.0513
4161	0.03996968524	182859.9663
4162	0.03997040381	182833.0047
4163	0.03997946962	182828.5686
4164	0.03997411504	182823.1449
4165	0.03997601751	182820.0811
4166	0.03997263668	182816.6633
4167	0.03997271265	182812.4504
4168	0.03996603852	182805.2012
4169	0.03996300417	182801.4598
4170	0.03994606882	182782.908
4171	0.03994509442	182775.7762
4172	0.03994337468	182758.2776
4173	0.03993767255	182753.3125
4174	0.03993563813	182750.8029
4175	0.03991614175	182748.9809
4176	0.03991646822	182746.6703
4177	0.03991329881	182737.8514
4178	0.03990249804	182734.3615
4179	0.03990004607	182727.2066
4180	0.03989272669	182723.9675
4181	0.03987789589	182715.0953
4182	0.03987439925	182697.1232
4183	0.03987158702	182694.2569
4184	0.03985886902	182691.0108
4185	0.03985753445	182688.6394
4186	0.03985566677	182686.801
4187	0.03985451925	182680.2747
4188	0.03985253672	182675.8375
4189	0.03985200643	182668.7956
4190	0.03984186145	182666.295
4191	0.03984292152	182636.9462
4192	0.03983896338	182634.9714
4193	0.03983880316	182625.4783
4194	0.03983339195	182621.6507
4195	0.03981686619	182618.1795
4196	0.03981311669	182616.7661
4197	0.03979331126	182609.1463
4198	0.0397898296	182602.912
4199	0.03978849784	182593.8078
4200	0.0397838554	182591.0549
4201	0.03978207044	182582.3578
4202	0.03978160196	182573.0834
4203	0.03978338478	182568.8221
4204	0.03978211145	182564.6637
4205	0.03978568968	182504.4166
4206	0.0397830538	182501.2112
4207	0.03978160044	182483.8078
4208	0.03976416783	182478.6477
4209	0.03976308314	182473.3857
4210	0.03976018525	182469.327
4211	0.03976242014	182404.3383
4212	0.03976272192	182401.1817
4213	0.03976202984	182393.6954
4214	0.03975415742	182390.5365
4215	0.03974689962	182385.5385
4216	0.03974471862	182343.8332
4217	0.03974098537	182341.0715
4218	0.03974702205	182332.4334
4219	0.03973777142	182325.3458
4220	0.03973567778	182315.2215
4221	0.03972395789	182312.4401
4222	0.03972284019	182309.0415
4223	0.03972392312	182306.5146
4224	0.03973032854	182303.6355
4225	0.03972661264	182296.5272
4226	0.03972247722	182290.0304
4227	0.03972044846	182286.1247
4228	0.0397004704	182280.5261
4229	0.039707099	182276.951
4230	0.03970154368	182275.2038
4231	0.03969652157	182274.0454
4232	0.03969451973	182268.7902
4233	0.03968884639	182266.9889
4234	0.03968976511	182262.4541
4235	0.03969064339	182238.9886
4236	0.03968976647	182210.2981
4237	0.0396825941	182206.4724
4238	0.03968121287	182204.1734
4239	0.0396802623	182196.8124
4240	0.03967467394	182184.4428
4241	0.03967486959	182181.7796
4242	0.03967126632	182174.8011
4243	0.039674515	182172.0805
4244	0.03967080651	182169.9012
4245	0.03967168791	182166.2284
4246	0.03965581473	182163.9855
4247	0.03965275866	182162.7306
4248	0.03964201787	182156.4821
4249	0.0396407839	182154.627
4250	0.03963931317	182149.8092
4251	0.03963640729	182147.9565
4252	0.03963081409	182143.6784
4253	0.03961595621	182140.4439
4254	0.03961015112	182138.0575
4255	0.03960574903	182135.254
4256	0.03960101392	182133.5409
4257	0.03959801596	182128.6713
4258	0.03960608764	182102.6987
4259	0.03960046019	182098.2675
4260	0.03960214319	182095.4496
4261	0.03960300671	181934.5665
4262	0.03960635026	181929.5822
4263	0.03960145601	181925.9224
4264	0.03959291189	181921.334
4265	0.03958749889	181917.7297
4266	0.03957830005	181911.5799
4267	0.03957976445	181908.4283
4268	0.03957756512	181897.4184
4269	0.03957647572	181889.5371
4270	0.03957703234	181883.9607
4271	0.03957219802	181882.7119
4272	0.03957154684	181880.0614
4273	0.03956569086	181868.1338
4274	0.03956248463	181865.2323
4275	0.03955874467	181852.484
4276	0.03955555882	181637.2032
4277	0.03954846414	181632.9453
4278	0.03954606117	181628.666
4279	0.03954537516	181620.0879
4280	0.03954524627	181616.1791
4281	0.03954239933	181612.7402
4282	0.03954342254	181609.7141
4283	0.03953865056	181607.3823
4284	0.03953881998	181604.3259
4285	0.03953260165	181601.2558
4286	0.03953071323	181584.7056
4287	0.03952029745	181581.0024
4288	0.03951870313	181574.7839
4289	0.03949873305	181569.9196
4290	0.03949792244	181566.9621
4291	0.03949365013	181562.4302
4292	0.03949666032	181559.849
4293	0.03948905059	181556.7341
4294	0.03948576096	181551.2914
4295	0.03948578047	181544.6793
4296	0.03948578045	181539.857
4297	0.03948957889	181504.1056
4298	0.03949088541	181500.0298
4299	0.03949014639	181468.3272
4300	0.039487165	181461.1467
4301	0.03948344931	181458.4051
4302	0.03947760868	181455.8711
4303	0.03947007804	181444.9593
4304	0.0394634806	181439.2726
4305	0.03946238177	181437.4469
4306	0.03945931929	181428.3511
4307	0.03945050983	181423.8447
4308	0.03944665317	181419.6241
4309	0.03944606571	181415.996
4310	0.03944173387	181410.8891
4311	0.0394413183	181406.3884
4312	0.03943545463	181404.2183
4313	0.03943229448	181398.0708
4314	0.03942991464	181391.4207
4315	0.03942960004	181389.5853
4316	0.03942500794	181383.8412
4317	0.03942470686	181378.8767
4318	0.03942428604	181360.5664
4319	0.03942343995	181315.2919
4320	0.03942091118	181310.4485
4321	0.03942147883	181304.8685
4322	0.03942103323	181275.3421
4323	0.03941244002	181271.6396
4324	0.03940768693	181267.3661
4325	0.03940641043	181264.0883
4326	0.03940348068	181253.181
4327	0.03940477009	181251.0466
4328	0.03939661638	181249.238
4329	0.03939602374	181245.2441
4330	0.03938693379	181242.3491
4331	0.03937203176	181226.7018
4332	0.03936654597	181224.2141
4333	0.03936492992	181223.0208
4334	0.03936213807	181220.7357
4335	0.03935829936	181216.4614
4336	0.03935503876	181208.8867
4337	0.03935474653	181204.4296
4338	0.03934887492	181195.7555
4339	0.03934564911	181192.0128
4340	0.03933879073	181189.0134
4341	0.03933788213	181180.1882
4342	0.03932645385	181175.9736
4343	0.03932560218	181148.2557
4344	0.03932834088	181147.2217
4345	0.03932752293	181146.2263
4346	0.039321831	181142.2098
4347	0.03931922376	181138.3344
4348	0.03931653073	181132.7343
4349	0.03930901525	181131.424
4350	0.03930931342	181126.717
4351	0.03930852012	181056.7028
4352	0.03930890478	181055.5209
4353	0.03930888498	181052.8595
4354	0.03930815301	181047.3969
4355	0.03930183874	181045.3973
4356	0.03930320763	181039.8039
4357	0.03930078368	181034.4128
4358	0.03930003255	181030.3363
4359	0.03928156999	181025.413
4360	0.03928161031	181020.1451
4361	0.03928160948	181012.39
4362	0.03927821314	180992.8375
4363	0.03926773935	180991.3369
4364	0.03926480029	180989.6199
4365	0.03926410482	180973.5986
4366	0.03926240214	180970.942
4367	0.03925095388	180966.8816
4368	0.0392490922	180965.1202
4369	0.03924289301	180956.1847
4370	0.03924197957	180945.2133
4371	0.03924263841	180937.2482
4372	0.03921372498	180933.3429
4373	0.03920863878	180929.2548
4374	0.03920855775	180926.2993
4375	0.03920171346	180916.8925
4376	0.03920221674	180909.124
4377	0.03919463119	180900.1709
4378	0.03919432295	180892.0012
4379	0.03919415423	180889.9747
4380	0.03919339861	180885.1515
4381	0.03919328582	180883.5215
4382	0.03919168015	180876.2684
4383	0.03919089904	180864.6554
4384	0.03919240348	180860.6116
4385	0.03919215938	180838.398
4386	0.03919191366	180837.0869
4387	0.03919097503	180824.264
4388	0.03919193934	180821.2302
4389	0.03918625126	180815.5806
4390	0.03918167868	180814.467
4391	0.03918357031	180809.8629
4392	0.03918163182	180804.2522
4393	0.03917657832	180800.7751
4394	0.03917040478	180797.0529
4395	0.03916054435	180796.3231
4396	0.03916132543	180792.5578
4397	0.03916089722	180786.8424
4398	0.03915872905	180783.5793
4399	0.03916081257	180776.9729
4400	0.03915738943	180768.6394
4401	0.03915135331	180760.7502
4402	0.03914575789	180748.4941
4403	0.03914051816	180744.4267
4404	0.03913834886	180741.4623
4405	0.03913802187	180735.1126
4406	0.03913105031	180731.8433
4407	0.03911829175	180728.2562
4408	0.03911447219	180694.605
4409	0.03911329394	180691.3134
4410	0.03911308794	180689.8753
4411	0.03911096911	180659.1824
4412	0.03910983716	180655.4291
4413	0.03909975842	180650.7652
4414	0.03909387509	180647.5055
4415	0.03909883291	180640.2709
4416	0.03909712902	180632.7786
4417	0.03909742981	180623.6904
4418	0.0390942296	180600.2269
4419	0.03909123583	180591.0246
4420	0.03908920774	180581.8533
4421	0.03908632558	180574.7787
4422	0.0390869899	180564.1202
4423	0.03908676297	180561.6453
4424	0.03908842775	180558.7604
4425	0.03907939075	180555.9899
4426	0.0390795531	180525.9933
4427	0.03907930283	180523.3639
4428	0.03908022213	180519.5376
4429	0.03907872522	180517.2658
4430	0.03907528987	180495.4528
4431	0.03907234508	180469.7642
4432	0.03906713184	180464.3602
4433	0.03906361168	180462.9201
4434	0.03906264685	180459.3627
4435	0.03906217824	180454.468
4436	0.03905815897	180442.6342
4437	0.03905930556	180420.1616
4438	0.03905879294	180414.599
4439	0.03905631256	180407.1244
4440	0.03904973026	180401.8914
4441	0.03904672322	180394.1689
4442	0.03904336145	180390.4972
4443	0.03904328341	180388.8689
4444	0.03903476793	180387.1763
4445	0.03903377739	180381.116
4446	0.03903314663	180378.0722
4447	0.03902352993	180375.2366
4448	0.03902262419	180364.3993
4449	0.03902368911	180347.7341
4450	0.03900797899	180342.0501
4451	0.03900532376	180335.0069
4452	0.03900170737	180318.4016
4453	0.03900002315	180310.9762
4454	0.03898820909	180308.4821
4455	0.03897864217	180303.7155
4456	0.03897547099	180299.6861
4457	0.03897337141	180296.9123
4458	0.0389715364	180292.3904
4459	0.03896853115	180290.6113
4460	0.03895669812	180281.2908
